Dept,Course,Title,Author,New,Used,
ENWR,1510,,WILSON,$14.95 ,$7.45 ,
ENWR,1510,POINTS OF VIEW REV & UPDTD,MOFFETT,$8.99 ,$4.48 ,
ENWR,1510,"THEY SAY, I SAY",GRAFF,$28.75 ,$20.52 ,
ENWR,1510,(eBook) They Say / I Say: The Moves That Matter in Academic Writing (Fourth EditGRAFF,,$14.67 ,$0.00 ,
ENWR,1510,MY FRIEND DAHMER,BACKDERF,$19.99 ,$11.32 ,
ENWR,1510,SMALL PLACE,KINCAID,$13.00 ,$6.48 ,
ENWR,1510,MERCHANT OF VENICE,SHAKESPEARE,$19.34 ,$14.50 ,
ENWR,1510,REWRITING - 2nd EDITION REVISED,HARRIS,$22.95 ,$17.13 ,
ENWR,1510,(eBook) Rewriting,HARRIS,$17.69 ,$0.00 ,
ENWR,1510,OTHELLO,SHAKESPEARE,$19.33 ,$14.50 ,
ENWR,1510,(eBook) Othello (Second Edition),(Norton Critical Editions)SHAKESPEARE,$11.99 ,$0.00 ,
ENWR,1510,CITIZEN,RANKINE,$20.00 ,$15.09 ,
ENWR,1510,HOUSE ON MANGO STREET,CISNEROS,$11.95 ,$5.94 ,
ENWR,1510,OUR NIG,WILSON,$15.00 ,$11.25 ,
ENWR,1510,MY LIFE WITH THINGS,CHIN,$25.95 ,$17.95 ,
ENWR,1510,AUTUMN,KNAUSGAARD,$27.00 ,$20.25 ,
ENWR,1510,,WILSON,$14.95 ,$7.45 ,
ENWR,1510,STORIES OF YOUR LIFE AND OTHERS,CHIANG,$16.00 ,$12.00 ,
ENWR,1510,"I, ROBOT",ASIMOV,$7.99 ,$3.99 ,
ENWR,1510,FIRST MEETINGS,CARD,$6.99 ,$5.25 ,
ENWR,1510,REFERENCE THE SUPPLIES LIST ON THE SYLLABUS FOR THIS COURSESYLLABUS,,$0.00 ,$0.00 ,
ENWR,1510,**MLA HANDBOOK FOR WRITERS OF RESEARCH PAPERSMODERN LANGUAGRequired,,$15.00 ,$9.00 ,
ENWR,1510,**SCRAPBOOKING STORAGE BOX ORGANIZER,N/A,$10.00 ,$7.50 ,
ENWR,1510,MERCHANT OF VENICE,SHAKESPEARE,$19.34 ,$14.50 ,
ENWR,1510,REWRITING - 2nd EDITION REVISED,HARRIS,$22.95 ,$17.13 ,
ENWR,1510,(eBook) Rewriting,HARRIS,$17.69 ,$0.00 ,
ENWR,1510,OTHELLO,SHAKESPEARE,$19.33 ,$14.50 ,
ENWR,1510,(eBook) Othello (Second Edition),(Norton Critical Editions)SHAKESPEARE,$11.99 ,$0.00 ,
ENWR,1510,LAST NIGHT AT THE LOBSTER,O'NAN,$15.00 ,$7.46 ,
ENWR,1510,REWRITING - 2nd EDITION REVISED,HARRIS,$22.95 ,$17.13 ,
ENWR,1510,(eBook) Rewriting,HARRIS,$17.69 ,$0.00 ,
ENWR,1510,IN DEFENSE OF FOOD,POLLAN,$17.00 ,$8.45 ,
ENWR,1510,KITCHEN CONFIDENTIAL,BOURDAIN,$14.00 ,$5.22 ,
ENWR,1510,AMUSING OURSELVES TO DEATH 20TH ANNIV ED,POSTMAN,$17.00 ,$8.46 ,
ENWR,1510,"THEY SAY, I SAY",GRAFF,$28.75 ,$20.52 ,
,,Page 28 of 79,,,,
Dept,Course,Title,Author,New,Used,
ENWR,1510,(eBook) They Say / I Say: The Moves That Matter in Academic Writing (Fourth EditGRAFF,,$14.67 ,$0.00 ,
ENWR,1510,REWRITING - 2nd EDITION REVISED,HARRIS,$22.95 ,$17.13 ,
ENWR,1510,(eBook) Rewriting,HARRIS,$17.69 ,$0.00 ,
ENWR,1510,"GOODBYE, COLUMBUS & FIVE SHORT STORIES",ROTH,$16.95 ,$9.15 ,
ENWR,1510,BLACK BOY P.S. ED,WRIGHT,$16.99 ,$12.89 ,
ENWR,1510,JOE GOULD'S SECRET,MITCHELL,$15.00 ,$11.36 ,
ENWR,1510,NORMAL PEOPLE,ROONEY,$28.00 ,$21.00 ,
ENWR,1510,SUNFLOWER (REV & EXPD),WIESENTHAL,$16.95 ,$8.43 ,
ENWR,1510,(eBook) Rewriting,HARRIS,$14.47 ,$0.00 ,
ENWR,1510,(eBook) Rewriting,HARRIS,$18.62 ,$0.00 ,
ENWR,1510,REWRITING,HARRIS,$22.95 ,$11.40 ,
ENWR,1510,REWRITING - 2nd EDITION REVISED,HARRIS,$22.95 ,$17.13 ,
ENWR,1510,(eBook) Rewriting,HARRIS,$17.69 ,$0.00 ,
ENWR,1510,LAST NIGHT AT THE LOBSTER,O'NAN,$15.00 ,$7.46 ,
ENWR,1510,DEPT. OF SPECULATION,OFFILL,$15.95 ,$12.09 ,
ENWR,1510,**FLICK,BAKER,$8.95 ,$7.43 ,
ENWR,1510,CITIZEN,RANKINE,$20.00 ,$15.09 ,
ENWR,1520,,MCMILLAN,$18.00 ,$8.97 ,
ENWR,1520,,HARRIS,$14.47 ,$0.00 ,
ENWR,1520,,HARRIS,$18.62 ,$0.00 ,
ENWR,1520,,HARRIS,$22.95 ,$11.40 ,
ENWR,1520,,MCMILLAN,$18.00 ,$8.97 ,
ENWR,1520,,HARRIS,$14.47 ,$0.00 ,
ENWR,1520,,HARRIS,$18.62 ,$0.00 ,
ENWR,1520,,HARRIS,$22.95 ,$11.40 ,
ENWR,2510,"THEY SAY, I SAY",GRAFF,$28.75 ,$20.52 ,
ENWR,2510,FANDOM,GRAY,$30.00 ,$22.39 ,
ENWR,2510,FAN FICTION & FAN COMMUNITIES IN THE AGE OF THE INTERNETHELLEKSON,,$29.95 ,$22.50 ,
ENWR,2510,"(eBook) Fandom, Second Edition",GRAY,$30.00 ,$0.00 ,
ENWR,2510,FAULT IN OUR STARS,"GREEN, JOHN",$12.99 ,$6.46 ,
ENWR,2520,WRITING AND THE BODY IN MOTION,PALLANT,$39.95 ,$29.95 ,
ENWR,2520,DAIMON OF THE MOMENT,QUASHA,$18.95 ,$14.20 ,
ENWR,2520,REWRITING - 2nd EDITION REVISED,HARRIS,$22.95 ,$17.13 ,
ENWR,2520,(eBook) Rewriting,HARRIS,$17.69 ,$0.00 ,
ENWR,2520,EVERYDAY WRITING CENTER,GELLER,$24.95 ,$18.61 ,
ENWR,2520,(eBook) Everyday Writing Center,GELLER,$17.69 ,$0.00 ,
ENWR,2520,"IF I UNDERSTOOF YOU, WOULD I HAVE THIS LOOK ON MY FACE?ALDA",,$17.00 ,$8.46 ,
ENWR,2520,UNIVERSE WITHIN,TUROK,$15.95 ,$11.95 ,
ENWR,2520,LAB GIRL,JAHREN,$16.00 ,$12.00 ,
ENWR,2520,LIVES OF A CELL,THOMAS,$16.00 ,$7.46 ,
ENWR,2610,PERFORMING PROSE,HOLCOMB,$38.00 ,$28.36 ,
ENWR,2800,HAMLET (ED. BARNET),SHAKESPEARE,$5.95 ,$2.97 ,
ENWR,2800,UNCOMMON READER,BENNETT,$15.00 ,$7.46 ,
ENWR,2800,JUST MERCY,STEVENSON,$16.00 ,$7.97 ,
ENWR,2800,HOW TO MAKE WHITE PEOPLE LAUGH,FARSAD,$26.00 ,$19.50 ,
ENWR,2800,RACE AGAINST TIME,LEWIS,$15.95 ,$9.93 ,
ENWR,2800,AS I LAY DYING,FAULKNER,$11.91 ,$7.43 ,
ENWR,2800,AMERICAN SPEECHES,WIDMER,$12.95 ,$6.45 ,
ENWR,3500,"FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE, ETCSHANGE",,$12.99 ,$6.46 ,
ENWR,3500,COLOR PURPLE,WALKER,$15.99 ,$7.96 ,
ENWR,3500,ESSENTIAL GUIDE TO RHETORIC,KEITH,$13.99 ,$7.09 ,
ENWR,3500,WITH PEN AND VOICE,LOGAN,$30.00 ,$22.49 ,
ENWR,3660,,KINCAID,$13.00 ,$6.48 ,
ENWR,3660,,STEINBECK,$13.00 ,$6.46 ,
ENWR,3660,,WAMARIYA,$16.00 ,$12.00 ,
,,Page 29 of 79,,,,
Dept,Course,Title,Author,New,Used,
ENWR,3665,SIXTH EXTINCTION,KOLBERT,$18.00 ,$8.96 ,
ENWR,3665,GREAT DERANGEMENT,GHOSH,$15.00 ,$11.25 ,
ENWR,3665,ECOLOGY OF A CRACKER CHILDHOOD,RAY,$16.00 ,$12.00 ,
ESL,902,ACADEMIC WRITING FOR GRADUATE STUDENTS,SWALES,$27.00 ,$20.25 ,
ESL,910,ESL 910 COURSE PACK (FALL 2019): PRONUNCIATION TRAININGSTACK,,$10.25 ,$0.00 ,
EVEC,5220,PRINCIPLES OF TERRESTRIAL ECOSYSTEM ECOLOGYCHAPIN,,$60.05 ,$55.97 ,
EVEC,5220,(eBook) Principles of Terrestrial Ecosystem Ecology,CHAPIN,$40.99 ,$0.00 ,
EVEC,7110,ESTUARINE ECOLOGY,DAY,$148.45 ,$106.67 ,
EVGE,5850,PRINCIPLES OF ENVIRONMENTAL GEOCHEMISTRY EBY,,$86.95 ,$64.90 ,
EVSC,1010,(ebook) EARTH2,HENDRIX,$84.95 ,$0.00 ,
EVSC,1010,*EARTH,HENDRIX,$79.64 ,$59.73 ,
EVSC,1450,INTRO TO MODERN CLIMATE CHANGE,DESSLER,$49.99 ,$34.31 ,
EVSC,2800,*LL-ESSENTIALS OF GEOLOGY W/ACCESS CODE,MARSHAK,$88.67 ,$66.50 ,
EVSC,2800,**ESSENTIALS OF GEOLOGY,MARSHAK,$123.20 ,$92.40 ,
EVSC,2800,LAB MANUAL FOR INTRODUCTORY GEOLOGY,LUDMAN,$72.27 ,$54.20 ,
EVSC,3020,*GIS FUNDAMENTALS,BOLSTAD,$37.09 ,$30.55 ,
EVSC,3020,GIS TUTORIAL 1 FOR ARCGIS PRO,GORR,$99.95 ,$74.95 ,
EVSC,3300,METEOROLOGY TODAY,AHRENS,$211.72 ,$55.00 ,
EVSC,3300,METEOROLOGY TODAY,AHRENS,$130.00 ,$70.52 ,
EVSC,3300,(ebook) Meteorology Today,AHRENS,$25.49 ,$0.00 ,
EVSC,3600,ELEMENTS OF PHYSICAL HYDROLOGY,HORNBERGER,$74.95 ,$56.19 ,
EVSC,3601,**EVSC 3601 - PHYSICAL HYDROLOGY LABORATORYEVSC DEPT.,,$8.95 ,$5.45 ,
EVSC,3860,PRINCIPLES OF ENVIRONMENTAL GEOCHEMISTRY EBY,,$86.95 ,$64.90 ,
EVSC,4066,GLOBAL CARBON CYCLE,ARCHER,$37.50 ,$18.66 ,
EVSC,4066,(eBook) The Global Carbon Cycle,ARCHER,$35.00 ,$0.00 ,
EVSC,4110,ESTUARINE ECOLOGY,DAY,$148.45 ,$106.67 ,
EVSC,4230,*PHOTOGRAPHIC ATLAS OF MARINE BIOLOGY 2012WISEHART,,$63.24 ,$45.39 ,
EVSC,4230,INTRO TO MARINE BIOLOGY,KARLESKINT,$149.95 ,$105.22 ,
EVSC,4230,(eBook) Introduction to Marine Biology,KARLESKINT,$25.49 ,$0.00 ,
EVSC,4230,(eBook) A Photographic Atlas of Marine Biology,WISEHART,$47.43 ,$0.00 ,
EVSC,4270,NATURE AND PROPERTIES OF SOILS,BRADY,$147.05 ,$124.99 ,
EVSC,4270,"(eBook) Nature and Properties of Soils, The",BRADY,$39.99 ,$0.00 ,
EVSC,5020,*GIS FUNDAMENTALS,BOLSTAD,$37.09 ,$30.55 ,
EVSC,5020,GIS TUTORIAL 1 FOR ARCGIS PRO,GORR,$99.95 ,$74.95 ,
EVSC,7066,GLOBAL CARBON CYCLE,ARCHER,$37.50 ,$18.66 ,
EVSC,7066,(eBook) The Global Carbon Cycle,ARCHER,$35.00 ,$0.00 ,
FREN,1010,**ENGLISH GRAMMAR FOR STUDENTS OF FRENCHMORTON,,$19.95 ,$14.96 ,
FREN,1010,*LL-ESPACES W/SUPERSITE ACCESS CODE,MITCHELL,$221.18 ,$180.00 ,
FREN,1010,*ESPACES W/SUPERSITE CODE,MITCHELL,$294.12 ,$250.00 ,
FREN,1010,*STAND ALONE ESPACES SUPERSITE CODE W/ETEXTMITCHELL,,$211.76 ,$180.00 ,
FREN,1010,ESPACES (NO CODE),MITCHELL,$100.00 ,$75.00 ,
FREN,1020,**ENGLISH GRAMMAR FOR STUDENTS OF FRENCHMORTON,,$19.95 ,$14.96 ,
FREN,1020,*LL-ESPACES W/SUPERSITE ACCESS CODE,MITCHELL,$221.18 ,$180.00 ,
FREN,1020,*ESPACES W/SUPERSITE CODE,MITCHELL,$294.12 ,$250.00 ,
FREN,1020,*STAND ALONE ESPACES SUPERSITE CODE W/ETEXTMITCHELL,,$211.76 ,$180.00 ,
FREN,1020,ESPACES (NO CODE),MITCHELL,$100.00 ,$75.00 ,
FREN,1020,*LL-ESPACES (NO CODE),MITCHELL,$75.00 ,$60.00 ,
FREN,1050,**ENGLISH GRAMMAR FOR STUDENTS OF FRENCHMORTON,,$19.95 ,$14.96 ,
FREN,1050,*LL-ESPACES W/SUPERSITE ACCESS CODE,MITCHELL,$221.18 ,$180.00 ,
FREN,1050,*ESPACES W/SUPERSITE CODE,MITCHELL,$294.12 ,$250.00 ,
FREN,1050,*STAND ALONE ESPACES SUPERSITE CODE W/ETEXTMITCHELL,,$211.76 ,$180.00 ,
FREN,1050,ESPACES (NO CODE),MITCHELL,$100.00 ,$75.00 ,
FREN,1050,*LL-ESPACES (NO CODE),MITCHELL,$75.00 ,$60.00 ,
FREN,2010,*IMAGINEZ 3E SE + SSPLUS (vTXT) + wSAM,CHAMPENY,$261.18 ,$222.00 ,
FREN,2010,*IMAGINEZ 3E SE + SSPLUS (vTXT) + wSAM (LL),CHAMPENY,$222.35 ,$189.00 ,
,,Page 30 of 79,,,,
Dept,Course,Title,Author,New,Used,
FREN,2010,*IMAGINEZ SUPERSITE ACCESS CODE W/EBOOK,CHAMPENZ,$200.00 ,$170.00 ,
FREN,2020,*IMAGINEZ 3E SE + SSPLUS (vTXT) + wSAM,CHAMPENY,$261.18 ,$222.00 ,
FREN,2020,*IMAGINEZ 3E SE + SSPLUS (vTXT) + wSAM (LL),CHAMPENY,$222.35 ,$189.00 ,
FREN,2020,*IMAGINEZ SUPERSITE ACCESS CODE W/EBOOK,CHAMPENZ,$200.00 ,$170.00 ,
FREN,2320,CONTROVERSES,BERTRAND,$132.31 ,$111.91 ,
FREN,3031,CONTRASTES WKBK,ROCHAT,$53.32 ,$41.10 ,
FREN,3031,CONTRASTES,ROCHAT,$79.99 ,$59.70 ,
FREN,3031,CONTRASTES WKBK,ROCHAT,$53.32 ,$41.10 ,
FREN,3031,**CARACTERISTIQUES NUMERIQUES,SIMENON,$56.00 ,$40.80 ,
FREN,3031,CONTRASTES,ROCHAT,$79.99 ,$59.70 ,
FREN,3032,MODERATO CANTABILE,DURAS,$13.00 ,$10.42 ,
FREN,3032,TEXTURES,HALL,$65.00 ,$48.75 ,
FREN,3032,CALIGULA,CAMUS,$15.00 ,$6.67 ,
FREN,3036,**LA TRADUCTION,N/A,$65.00 ,$48.75 ,
FREN,3041,LA CHANSON DE ROLAND,ANON,$13.50 ,$6.94 ,
FREN,3041,LE CONTE DE FLOIRE ET BLANCHEFLEUR,D'ORBIGNY,$16.00 ,$12.00 ,
FREN,3041,BESCHERELLE: LA CONJUGAISON POUR TOUS (FRENCH EDITION)DELAUNAY,,$25.00 ,$20.25 ,
FREN,3041,**DICTIONNAIRE LE ROBERT & COLLINS ANGLAIS- SENIORLE ROBERT,,$80.00 ,$60.00 ,
FREN,3041,DICTIONNAIRE LE ROBERT MICRO POCHE,COLLECTIF,$28.00 ,$22.40 ,
FREN,3041,BESCHERELLE: LA CONJUGAISON POUR TOUS (FRENCH EDITION)DELAUNAY,,$25.00 ,$20.25 ,
FREN,3041,DICTIONNAIRE LE ROBERT MICRO POCHE,COLLECTIF,$28.00 ,$22.40 ,
FREN,3041,COLLINS ROBERT FRENCH COLLEGE DICTIONARY,COLLINS,$20.82 ,$15.96 ,
FREN,3043,PERE GORIOT,BALZAC,$5.75 ,$2.97 ,
FREN,3043,L'ETRANGER (FOLIO),CAMUS,$12.50 ,$5.60 ,
FREN,3043,MADAME BOVARY,FLAUBERT,$7.75 ,$5.80 ,
FREN,3043,REPARER LES VIVANTS,MAYLIS DE KERANGALRequired,$16.00 ,$12.00 ,
FREN,3043,LA JALOUSIE (MINUIT),ROBBE-GRILLET,$33.00 ,$21.61 ,
FREN,3043,14 (1914),ECHENOZ,$25.75 ,$22.36 ,
FREN,3051,HISTORY OF MODERN FRANCE,POPKIN,$105.00 ,$78.75 ,
FREN,3051,ELLE S'APPELAIT SARAH,DE ROSNAY,$14.50 ,$10.88 ,
FREN,3051,(eBook) A History of Modern France,POPKIN,$49.48 ,$0.00 ,
FREN,3051,OURIKA: ORIGINAL FRENCH TEXT,DURAS,$11.00 ,$5.48 ,
FREN,4031,**MAIGRET,SIMENON,$56.00 ,$48.00 ,
FREN,4580,REPARER LES VIVANTS,MAYLIS DE KERANGALRequired,$16.00 ,$12.00 ,
FREN,4580,**LES EVENEMENTS,ROLIN,$13.75 ,$9.95 ,
FREN,4580,**PETIT PAYS,FAYE,$14.50 ,$10.88 ,
FREN,4580,UN ETE,ALMENDROS,$13.00 ,$9.75 ,
FREN,4580,**LA VRAI VIE,DIEUDONNA,$34.00 ,$25.50 ,
FREN,4580,**VIGILE,ZAYTOUN,$26.00 ,$19.50 ,
FREN,4585,A MOVEABLE FEAST,HEMINGWAY,$16.00 ,$11.25 ,
FREN,4585,VAGABONDE,COLETTE,$12.50 ,$6.45 ,
FREN,5510,,DE MACHAUT,$28.00 ,$13.91 ,
FREN,5510,,DE PISAN,$20.50 ,$16.00 ,
FREN,5510,,D'ORLEANS,$25.25 ,$12.42 ,
FREN,5520,HEPTAMERON (ED. MATTHIEU-CASTELLANI),DE NAVARRE,$17.50 ,$9.93 ,
FREN,5520,OEUVRES COMPLETES,LABE,$12.00 ,$9.00 ,
FREN,5520,"LES CONTES AMOUREUX PAR MADAME JEANNE FLOREFLORE, JEANNE",,$14.00 ,$10.50 ,
FREN,8510,,DE MACHAUT,$28.00 ,$13.91 ,
FREN,8510,,DE PISAN,$20.50 ,$16.00 ,
FREN,8510,,D'ORLEANS,$25.25 ,$12.42 ,
FREN,8520,HEPTAMERON (ED. MATTHIEU-CASTELLANI),DE NAVARRE,$17.50 ,$9.93 ,
FREN,8520,OEUVRES COMPLETES,LABE,$12.00 ,$9.00 ,
FREN,8520,"LES CONTES AMOUREUX PAR MADAME JEANNE FLOREFLORE, JEANNE",,$14.00 ,$10.50 ,
FRTR,2510,CHRONICLES OF THE CRUSADES (TRANS: SMITH ),JOINVILLE,$18.00 ,$8.96 ,
GCOM,7010,,,$240.25 ,$180.20 ,
,,Page 31 of 79,,,,
Dept,Course,Title,Author,New,Used,
GCOM,7020,**INCLUSIVE ACCESS: MANAGERIAL ACCOUNTING,GARRISON,$99.01 ,$84.16 ,
GCOM,7020,**LL-IA MANAGERIAL ACCOUNTING,GARRISON,$33.33 ,$30.00 ,
GCOM,7030,**CUSTOM FINANCIAL ACCOUNTING W/CODE FALL 2019KOCH,,$93.33 ,$70.00 ,
GCOM,7040,**GCOM 7040 FALL 2019 COURSE CASE PACKET: MARKETING & QUANTITATIVE ANALYSISNETEMEYER,,$99.99 ,$75.10 ,
GCOM,7050,**ORGANIZATIONAL BEHAVIOR 3.0,BAUER,$59.95 ,$45.95 ,
GCOM,7050,**GCOM 7050 (FALL 2019) CASE PACKET: ORGANIZATIONAL BEHAVIORZHAO,,$48.45 ,$36.35 ,
GCOM,7050,**GCOM 7050 SIMULATION + DRRC CASE,ZHAO,$24.00 ,$18.00 ,
GCOM,7060,**GCOM 7060 FINANCIAL MANAGEMENT,ATCHISON,$194.00 ,$154.01 ,
GCOM,7250,**GCOM 7250 (FALL 2019) CASE PACKET: PROJECT & PROJECT MANAGEMENTGREGORY,,$36.75 ,$22.05 ,
GCOM,7250,**GCOM 7250 SIMULATION #4700,GREGORY,$19.95 ,$0.00 ,
GCOM,7263,**COMM 4263 & GCOM 7263 FALL 2019 COURSE PACKET: INTRO TO CYBERSECURITYWRIGHT & LEWIS,,$50.95 ,$38.25 ,
GCOM,7263,**IT MANAGEMENT SIMULATION: CYBER ATTACK,HBS,$19.95 ,$15.00 ,
GCOM,7320,**GCOM 7320 (FALL 2019) CASES: ACCOUNTING POLICYLEFANOWICZ,,$46.30 ,$36.35 ,
GCOM,7371,"FINANCIAL REPORTING, FINANCIAL STATEMENT ANALYSIS & VALUATIONWAHLEN",,$230.68 ,$141.04 ,
GCOM,7371,"(eBook) Financial Reporting, Financial Statement Analysis and ValuationWAHLEN",,$33.99 ,$0.00 ,
GCOM,7400,**GCOM 7400 FALL 2019 CASES: LEADING FOR SUCCESS IN THE ACCT. PROFESSIONROBERTS,,$30.00 ,$22.50 ,
GCOM,7430,PRACTICAL GUIDE TO PARTNERSHIPS & LLCS,RICKETTS,$140.29 ,$119.25 ,
GCOM,7650,CORPORATE GOVERNANCE MATTERS,LARCKER,$69.99 ,$52.49 ,
GCOM,7650,(eBook) Corporate Governance Matters,LARCKER,$55.99 ,$0.00 ,
GCOM,7651,**GCOM 7651 (FALL 2019) STRATEGIC LEADERSHIP CASE PACKETSEABORN,,$63.93 ,$47.50 ,
GCOM,7652,BUSINESS STATISTICS FOR COMPETITIVE ADVANTAGE W/EXCEL 2019 & JMPFRASER,,$89.99 ,$67.50 ,
GCOM,7653,LAND OF ENTERPRISE,WATERHOUSE,$16.00 ,$12.00 ,
GCOM,7710,**CUSTOM CORPORATE VALUATION & FINANCING FALL 2019MARSTON,,$58.85 ,$44.14 ,
GDS,3010,,BANERJEE,$10.43 ,$8.96 ,
GDS,3010,,KRISHNA,$31.95 ,$23.84 ,
GERM,1010,*DAF KOMPAKT A1-B1: DEUTSCH TEXT W/3CDS,BRAUN,$52.95 ,$38.43 ,
GERM,1010,*DAF KOMPAKT A1-B1: WORKBOOK W/2CDS,BRAUN,$39.75 ,$29.80 ,
GERM,1010,DAF COMPACT A1-B1: GRAMMATIK,BRAUN,$30.50 ,$22.76 ,
GERM,1020,*DAF KOMPAKT A1-B1: DEUTSCH TEXT W/3CDS,BRAUN,$52.95 ,$38.43 ,
GERM,1020,*DAF KOMPAKT A1-B1: WORKBOOK W/2CDS,BRAUN,$39.75 ,$29.80 ,
GERM,1020,DAF COMPACT A1-B1: GRAMMATIK,BRAUN,$30.50 ,$22.76 ,
GERM,2010,*DAF KOMPAKT A1-B1: DEUTSCH TEXT W/3CDS,BRAUN,$52.95 ,$38.43 ,
GERM,2010,*DAF KOMPAKT A1-B1: WORKBOOK W/2CDS,BRAUN,$39.75 ,$29.80 ,
GERM,2010,DAF COMPACT A1-B1: GRAMMATIK,BRAUN,$30.50 ,$22.76 ,
GERM,2020,*DAF KOMPAKT A1-B1: DEUTSCH TEXT W/3CDS,BRAUN,$52.95 ,$38.43 ,
GERM,2020,*DAF KOMPAKT A1-B1: WORKBOOK W/2CDS,BRAUN,$39.75 ,$29.80 ,
GERM,2020,DAF COMPACT A1-B1: GRAMMATIK,BRAUN,$30.50 ,$22.76 ,
GERM,3250,Geschäftsdeutsch: INTRO TO GERMAN BUSINESS CULTUREWEHAGE,,$69.95 ,$52.50 ,
GETR,3372,PITY OF IT ALL,ELON,$15.40 ,$10.94 ,
GETR,3372,PROFESSOR BERNHARDI,SCHNITZLER,$14.95 ,$8.07 ,
GETR,3372,JEW IN MODERN WORLD,MENDES-FLOHR,$92.98 ,$74.60 ,
GETR,3372,FROM BERLIN TO JERUSALEM,SCHOLEM,$16.95 ,$8.43 ,
GETR,3372,NATHAN THE WISE (TRANS. TAYLOR),LESSING,$4.00 ,$1.99 ,
GETR,3372,NINETEENTH-CENTURY JEWISH LITERATURE: A READERHESS,,$29.95 ,$22.36 ,
GETR,3372,**OUTCAST,DEUTSCHKRON,$15.95 ,$11.90 ,
GETR,3505,HITLER,ULLRICH,$22.00 ,$16.50 ,
GETR,3505,UNWRITTEN ORDER,LONGERICH,$18.95 ,$14.20 ,
GETR,3505,HITLER'S AMERICAN MODEL,WHITMAN,$14.95 ,$7.45 ,
GETR,3590,FAVORITE FOLKTALES FROM AROUND THE WORLDYOLEN,,$21.00 ,$10.45 ,
GETR,3590,COMPLETE FAIRY TALES OF THE BROTHERS GRIMMGRIMM,,$24.00 ,$11.94 ,
GETR,3590,LITTLE PRINCE,SAINT-EXUPERY,$11.99 ,$8.99 ,
GETR,3692,SURVIVAL IN AUSCHWITZ W/NEW AFTERWORD,LEVI,$16.00 ,$7.97 ,
GETR,3692,NAZI GERMANY & THE JEWS 1933-1945 ABRGD ED,FRIEDLANDER,$16.99 ,$8.45 ,
GETR,3692,"(eBook) Nazi Germany and the Jews, 1933-1945",FRIEDLANDER,$14.99 ,$0.00 ,
GETR,3692,HITLER'S AMERICAN MODEL,WHITMAN,$14.95 ,$7.45 ,
,,Page 32 of 79,,,,
Dept,Course,Title,Author,New,Used,
GETR,3692,HOW WAS IT POSSIBLE,HAYES,$50.00 ,$37.50 ,
GETR,3692,(eBook) How Was It Possible?,HAYES,$50.00 ,$0.00 ,
GETR,3710,DON QUIXOTE (TRANS: STARKIE ),CERVANTES,$7.95 ,$3.96 ,
GETR,3710,COMPLETE STORIES,KAFKA,$17.00 ,$8.45 ,
GETR,3710,"TRIAL: A NEW TRANSLATION BY BREON MITCHELL, BASED ON THE RESTORED TEXTKAFKA",,$14.95 ,$7.43 ,
GETR,3710,KAFKA'S SELECTED STORIES (TRANS. CORNGOLD)KAFKA,,$21.34 ,$16.00 ,
GETR,3710,LETTER TO HIS FATHER,KAFKA,$14.00 ,$10.50 ,
GETR,3710,DOUBLE & THE GAMBLER,DOSTOEVSKY,$16.95 ,$7.93 ,
GETR,3720,TO THE LIGHTHOUSE (INTRO BY WELTY ),WOOLF,$14.99 ,$7.46 ,
GETR,3720,INTERPRETATION OF DREAMS,FREUD,$7.99 ,$3.97 ,
GETR,3720,COMPLETE STORIES,KAFKA,$17.00 ,$8.45 ,
GETR,3720,**THREE ESSAYS ON THEORY OF SEXUALITY (INTRO: MARCUS )FREUD,,$17.99 ,$13.43 ,
GETR,3720,LOVER (W/NEW INTRO),DURAS,$12.95 ,$6.45 ,
GETR,3720,**STUDIES ON HYSTERIA W/NEW FOREWORD,BREUER,$22.70 ,$11.93 ,
GETR,3720,CONFUSIONS OF YOUNG TORLESS,MUSIL,$14.00 ,$6.97 ,
GETR,3720,MANIFESTOES OF SURREALISM,BRETON,$19.09 ,$16.39 ,
GETR,3720,**THE FOX,LAWRENCE,$6.67 ,$2.90 ,
GETR,3720,"DESIRE AND DELUSION, TRANS MARGRET SCHAEFERSCHNITZLER",,$16.95 ,$8.43 ,
GNUR,5010,UNDERSTANDING TELEHEALTH,RHEUBAN,$75.00 ,$56.25 ,
GNUR,5010,(eBook) Understanding Telehealth,RHEUBAN,$64.02 ,$0.00 ,
GNUR,6010,PATHOPHYSIOLOGY,BANASIK,$122.00 ,$91.50 ,
GNUR,6010,(eBook) Pathophysiology - E-Book,BANASIK,$41.14 ,$0.00 ,
GNUR,6025,ADVANCED HEALTH ASSESSMENT & CLINICAL DIAGNOSIS IN PRIMARY CAREDAINS,,$89.95 ,$67.46 ,
GNUR,6025,BATES' GUIDE TO PHYS EXAM & HISTORY TAKING,BICKLEY,$117.75 ,$97.50 ,
GNUR,6025,BATE'S POCKET GUIDE TO PHYS EXAM & HISTORY TAKINGBICKLEY,,$62.99 ,$47.25 ,
GNUR,6025,PEDIATRIC PHYSICAL EXAMINATION: AN ILLUSTRATED HANDBOOKDUDERSTADT,,$63.95 ,$47.95 ,
GNUR,6025,(eBook) Advanced Health Assessment & Clinical Diagnosis in Primary Care - E-BookDAINS,,$30.22 ,$0.00 ,
GNUR,6025,(eBook) Pediatric Physical Examination,DUDERSTADT,$26.86 ,$0.00 ,
